Age_Encoded,Gender_Encoded,Education_Encoded,country_Australia,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,ethnicity_Asian,ethnicity_Black,ethnicity_Mixed-Black/Asian,ethnicity_Mixed-White/Asian,ethnicity_Mixed-White/Black,ethnicity_Other,ethnicity_White,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS
0.044169350871756274,-0.022000127808620654,0.026656648730041598,-6.760198652233063e-05,0.0006669491880173286,0.0,0.0001104244051917352,1.5406712494549479e-06,0.08542960715988714,0.07682341991976617,3.433701141070606e-05,-0.011782787167340925,0.0,-9.057730097688786e-07,0.0,0.00018492374108787675,-0.007069509595536758,0.021407600743023503,0.008216812526612653,0.046238219510160446,0.0004984320642059932,0.03377072909425068,-0.0021903881578615894,0.04079538032578337
-0.07391535334205827,0.02987088108016858,-0.04684639086564157,-0.0005825145808468211,-7.522213838760088e-05,0.0,-0.0021213348311567783,-2.4604546891273577e-05,-0.09159609583053038,-0.055460922726981186,-1.7255818216117391e-06,0.0002504575647141451,0.0,-7.76541443257624e-07,0.0,-0.00018793756379554164,1.2807073700978203e-05,-0.017698654286259104,-0.011858598362163318,-0.01717777246678284,-0.02593426105414975,-0.04682315979085048,-0.023249496035388565,-0.0744858453825486
0.07926317182355364,0.041565497024253106,-0.027664449172032035,-0.00033750320392843985,-7.399616588786655e-05,0.0,-0.0015189612165409931,-1.4907892071015647e-05,-0.07826549602610677,-0.03959040679570084,-0.0021675559555284648,0.00040497353049018155,0.0,-5.847733536796687e-07,0.0,-0.000340539802472471,-0.009012879026322612,0.01687068349428753,-0.0058184040754770605,-0.055358834804974826,0.026374661812231772,-0.05161924783996433,0.04124927258939754,0.09661452379001695
-0.06951571657334818,0.03268563075200711,0.05810037420884334,-0.0004180073718958093,0.00010899944551552763,0.0,-0.0015164174472745604,-1.8554695072968724e-05,-0.0804751459195778,-0.047513341558072214,1.4285835640968778e-05,0.0003473965116162943,0.0,-7.188994979053039e-07,0.0,-0.00010819795381466551,0.0004710251439271044,0.0044205004016124125,0.017906677318539732,-0.0075433947108767664,0.022457499210147402,0.0871359249443116,-0.040106726472883374,-0.06570280111758614
-0.0648892614707785,-0.026377051881670104,-0.03164865447942411,-0.0005239881411184192,-0.00014700867470492378,0.0,-0.0014356794063160104,-2.5953899662211513e-05,-0.07988194181088346,-0.056515377585938595,1.2512436680931376e-06,0.00029935518330893765,0.0,-7.19323199454988e-07,0.0,-0.0002185245432463631,0.0005373797042827907,-0.013708219778927078,-0.0031459639277868793,-0.02210651056681453,0.029039064158368173,-0.018232154075356843,-0.031294350145497404,-0.08554262954792843
0.0637761286325314,0.03046099708751272,0.030150766200450558,-0.00019781603738839736,0.0006112552434727426,0.0,0.007354224186565197,3.6459277447054505e-06,0.08550892936783477,-0.030505812299428208,3.4962068030913864e-05,0.00029598466315007994,0.0,-3.873237004651461e-07,0.0,0.0001242523595999589,0.0006270364647718091,0.005728245659606801,-0.004219860174342742,0.0608482887475628,-0.012325382030614047,-0.012961707612226146,0.019404334335521897,0.06612072849014265
-0.05129542779703577,-0.04066001148987548,-0.011637436484800952,-0.0006168389364572022,4.947471118796092e-05,0.0,-0.0010885375445590366,-1.8199488591467503e-05,0.13137548468928428,-0.07020261026634828,8.877813925378234e-06,0.00035779658388341814,0.0,-9.345579251155311e-07,0.0,-0.0001511176173296744,0.0005795954719616843,0.0029360358215284876,0.001301542356460462,-0.05576142733736416,-0.01915051366699672,-0.04167560991717513,-0.036244710553943335,-0.09530184615922623
0.0008846307366999058,0.03350699750602857,-0.033154701248275506,-0.0002065647927774803,0.0011367092465915031,0.0,-0.0001555294823671407,-6.455087141052173e-06,0.13782829696703347,0.15158496832016466,2.5335930493227642e-05,0.0003558304421522724,0.0,-1.3000432089935301e-06,0.0,-5.2165660112580035e-06,0.000490353653883289,-0.012634181248170897,0.01666481542175945,-0.05817296299577625,0.006174570137633203,-0.00735413478834789,-0.004506813065445761,-0.07028372583582398
-0.06809143889595126,-0.0256994023701591,0.05588895280392042,-0.00036534902050812683,-0.00020545670856898917,0.0,-0.0014668743830610973,-2.552009753220878e-05,-0.0881398935432112,-0.05549951668125601,7.651495976984534e-06,0.000335113658260576,0.0,-4.009673568018427e-07,0.0,-0.0001683551691597949,0.0004385229528507001,-0.008037203986842874,-0.001460533651693314,-0.07021018123186797,0.020347039071174598,-0.0009477194435802519,-0.018521127044041782,-0.056506037866201723
-0.06439645199892334,-0.03158884280237079,0.05268080082894075,-0.0004504831038108074,-0.00021443113298878663,0.0,-0.001547347967107785,-2.1364004244030397e-05,-0.07344952275023418,-0.05700168350057797,3.2603261560842107e-06,0.0004836780446790663,0.0,-5.755077987994631e-07,0.0,0.005441659455665022,-0.0020969898704519935,-0.010394676455158253,-0.001649734389205941,-0.05952113283756345,-0.018847823308970307,-0.038508083922298514,-0.025687952917604395,-0.08179672923485153
-0.07838176629556445,0.03543196998120721,-0.013779371369305413,-0.00045730870104496147,-3.9738826606442655e-05,0.0,-0.0017548055821192683,-2.2548294437608428e-05,-0.09088301438447689,-0.05025602622288613,5.094305523449741e-06,0.0003021281269534803,0.0,-7.418411101364592e-07,0.0,-0.0001750773439778172,0.0003424138563603725,-0.01153952486759097,-0.005164845091643457,0.03268241940961011,0.04396033468052669,-0.04502645038872401,-0.02624289298356003,-0.07037885928619333
0.09219202549262867,0.03801726234471111,0.05198126816878644,-0.00021185178847650163,7.96010748718988e-05,0.0,-0.0010561881545651849,-8.466520624175498e-06,-0.06891448980029671,-0.03169602421466026,2.845324478177391e-05,0.00035857924182766524,0.0,-3.050503220179061e-07,0.0,6.794527007969742e-05,0.000695832363031304,0.004133063835070423,0.0023187966852252335,0.032859804429893974,-0.0017577557539871958,0.06169402074797022,0.01580037620156605,0.07360790415168933
0.05243459894157667,-0.029536957781048905,0.03278511685641956,-1.8143423805653175e-05,0.00048681829942093897,0.0,0.00014426482444381615,7.806939407599364e-07,0.09965071487872311,0.08888960506000425,3.080653766354862e-05,0.0002827990548916382,0.0,-1.8191133975332499e-06,0.0,-0.003773777828818796,-0.006959899387691015,-0.007695849451552942,0.006865670503102134,0.024936921736040858,-0.00805987961615674,-0.010937569735585271,0.01784353645452448,0.05293445666022893
-0.03982868753124984,-0.026169116585459895,-0.03125776093009845,-0.0005058413317371596,-0.0002678250448753804,0.0,-0.0016514796789601468,-2.8787425274081335e-05,-0.09052572260722856,-0.05889796293141542,6.305109304126756e-06,0.00033074932656510566,0.0,-6.235239054816168e-07,0.0,-0.0001718893428894438,0.0002899831457786525,-0.017974492298745967,-0.0029360610400134273,-0.05945418332113666,-0.013154461230276849,-0.054746168085290356,0.004835629552638884,-0.049622562652156484
0.05347164910044559,-0.02486753552871993,0.03421856166529583,-4.263151748537713e-05,0.0006070678463372725,0.0,0.00024357940849525876,1.6222242295656325e-06,0.10918466092357695,0.09727358252634295,3.107767517639439e-05,0.00028494345498102666,0.0,-9.955449656584017e-07,0.0,0.00018555409647226452,0.0007294495415920772,0.02211221345226372,0.0012554895194612987,0.024751949623305878,0.014070891047187086,-0.01021683200166907,0.023932042367553107,-0.025933551685469215
0.06165324899109367,0.026922000523290465,0.031202465047833496,0.0033988521833103118,0.0008466258946804178,0.0,-0.0005875627302847777,-1.443825156969147e-06,0.09050267730251053,-0.030126155023026027,3.3126453229431444e-05,0.0002721192520697281,0.0,-3.896024784429071e-07,0.0,0.00012475908363671534,0.0005403428470150583,0.02043732597501372,0.0028741337350853147,0.05686306344497973,0.0124897227209294,0.0218733233574391,-0.002926183386364289,0.037736014184577525
-0.003323474937297753,-0.03388621174817807,0.028445961607561073,-0.000204777882435649,-6.490169005557069e-05,0.0,-0.0010460195643601006,-1.4214154491603858e-05,-0.06935638592608749,-0.03812417037222206,2.1608546244049485e-05,0.00033793358684719693,0.0,-3.5943435807769644e-07,0.0,-0.00026418025886008195,-0.008595372935699041,0.04761453150264768,0.008332191246277782,-0.04835774029042841,0.031933977342233064,0.07051338345288648,0.044164202523572026,0.08362949571560781
0.01082980585337687,-0.02655296817186939,-0.02381576928159028,-0.0003418987494362917,-0.00023868757621448838,0.0,-0.0015641349374521728,-1.9804307700123016e-05,-0.08674666264387368,-0.04559367476410649,2.528216363617051e-05,0.00041208746053731434,0.0,-3.8442127875468727e-07,0.0,-7.948388884098844e-05,0.0006656028046652216,-0.01515886485401046,-0.0008286048766486684,0.09475637463802633,-0.01404491532352689,-0.00013745868017855082,-0.016370574399442974,0.11937499954309677
-0.007296065503898569,0.04203739847746747,-0.044947806084112224,-0.0005526786018554548,-0.00023293740840997176,0.0,-0.0017622221632829498,-2.688134831165336e-05,-0.09235312606934806,-0.05611843033858097,1.2265491905611e-06,0.00034812500224813534,0.0,-6.244440147094359e-07,0.0,-0.000137417121678058,0.0003261929756246134,-0.014770659081277374,0.0039875101419872975,-0.025127529471068163,-0.019531154963474975,-0.04059534130495193,-0.02410980170555727,-0.09286911762903931
-0.0830678988222067,0.027305663364954706,0.06880386095637184,-0.0004288643828091867,8.341892604684299e-05,0.0,-0.0022211963358907557,-1.2867384396680311e-05,-0.09960147086411048,-0.05046823808010628,1.7215747397212076e-05,0.0003241793469468384,0.0,-3.2601236173743385e-07,0.0,-0.0001493101311342336,0.00019525495096477184,-0.00876806151799981,-0.014559754747302285,0.04056835219493253,-0.013926193475672423,-0.03551387542418575,-0.012951935778364088,-0.0613357226448862
-0.0403575292844647,-0.02670532609320089,-0.029085275225605237,-0.0004950393552550657,-0.00019628118360085078,0.0,-0.0014829308346298673,-2.9792218389162354e-05,-0.0746825826990632,-0.05729111961091966,-6.654443308748937e-07,0.00027508062808643684,0.0,-1.3837192200972028e-06,0.0,-0.00021197678325510452,0.0005020966401021816,-0.012433279236409705,0.003753728015554277,-0.06365482876797024,0.02983455916653966,-0.04828677603065387,-0.02539742875119374,-0.0728895911924054
0.07659139641071434,-0.03937281729148418,0.03892483812501872,-0.00020025820154507155,-5.2121102671668635e-06,0.0,-0.0011416637876412606,-8.389038263385641e-06,-0.07162354796395758,-0.040606845927088416,3.580262947944925e-05,0.00033203186681061335,0.0,-5.388053785836773e-07,0.0,7.960321673251837e-06,0.0008462730410920626,0.03456403851380972,-0.004639975933095441,0.049669830008662194,0.006934975657534945,0.01627569550535929,0.014088081532842403,0.06714027169218242
-0.049414625470461125,0.028932658966113134,-0.0067354151608417945,-0.00035666904702640073,0.0008721805924082514,0.0,0.011791451196567462,-1.1826398567951021e-05,0.1362809041662513,-0.04482648899842792,1.7044191900732777e-05,0.00033903208152630525,0.0,-5.342722212192367e-07,0.0,7.503518094301204e-07,0.000444692063632394,-0.015559612804515996,0.004650001661941045,0.05928993064443531,0.017870102425207746,-0.01732666761010862,0.03201250798351728,-0.047576133619055716
-0.04768187166829843,-0.03678294720622244,-0.011712531924676774,-0.0004860222203397856,-0.00025420214726527363,0.0,-0.001373688127198791,-2.9323644061432805e-05,-0.07415171818873427,-0.05742531189134061,3.0221852009505337e-06,0.00033906190028589405,0.0,-8.742093787300221e-07,0.0,-0.00015973383456549146,0.000515676766928349,-0.013068983668298137,0.011239870353833614,-0.0725234365982267,0.02645776235021619,-0.024589824418335966,-0.02995559271262656,-0.08530532033081069
-0.001262696166882628,0.028456591039879103,0.04457667569909151,-0.00031820312653726626,8.024295506576239e-05,0.0,-0.0019039609320807937,-7.871473857190438e-06,-0.0767414463308659,-0.03626571784604814,2.5088693763551233e-05,0.0003911212784319892,0.0,-3.6495406594148265e-07,0.0,-5.993832770248883e-07,0.0005060295350127394,-0.01156058594813955,-0.009204047650343878,0.07522430855794832,-0.005664193930797377,0.04890881248852321,0.008862766919081026,0.0949476406419029
0.05096822040626447,-0.023567923723512175,0.026400970333651304,2.3991371024012018e-05,0.0007028405549477018,0.0,-0.00012274064319173672,4.745830179920352e-06,0.08868845116183782,0.0759513508620044,3.466694896737577e-05,0.00027424304628280633,0.0,-1.3456283828171159e-06,0.0,0.00024788586109631046,0.0006641534802905892,-0.010143678544606323,0.0002459946168152202,0.052899963043397814,-0.011056034367687819,0.019559028062167153,0.015980340172413635,0.05125776248719393
0.006285754787781927,-0.02338775988816859,-0.01526513363072822,-1.4858140150241551e-05,0.0005996738948011153,0.0,2.8161214837570096e-06,4.67318518642154e-06,0.11109142461409038,0.09720826489036366,3.225694775212865e-05,0.0003161522214412138,0.0,-3.3324359889036115e-06,0.0,0.00021317662192893514,0.0007787252305365748,-0.006245797844991479,-0.0034121282272746327,0.03559694172840102,0.011730510781645895,-0.003912117518730357,0.026523177446111094,0.06466216540227575
0.010282989467903007,-0.0254323780347793,-0.03919174591954564,-0.000514598741517882,-0.0002499148568277262,0.0,-0.0017393927304896854,-2.2258380715203008e-05,-0.08986698296312319,-0.05100348163386066,1.0515695919905948e-05,0.00034186338521259823,0.0,-3.5999017759015516e-07,0.0,-0.0001755413290064876,0.0007440792877621416,-0.012081821818996962,-0.007633940083621108,0.04500295491180222,-0.006106663458297512,-0.013633922402595687,-0.016556314176416474,0.07570968255751359
0.09529842491783269,0.0454979536480922,-0.009251023216038275,-0.0003206390817399007,0.0006190831306704348,0.0,0.009140995941472852,1.4239349204259615e-06,0.1339357689209132,-0.043230744515302094,2.0831277747034577e-05,0.00038887247203409233,0.0,-4.961624494192746e-07,0.0,-0.00025626294031971813,-0.006384129371142649,-0.008735505368593457,0.0012043077336931494,0.03447455757122348,-0.011858195462682283,-0.011538043153370321,-0.025405189672752366,-0.04234500561785459
-0.055250509885731554,-0.035449804573509096,0.06251021933455257,-0.00041431365568577014,-6.937748581964418e-05,0.0,-0.0014371291585946748,-1.157961436781461e-05,-0.0777723919247753,-0.054087265173171674,1.757130663877267e-05,0.00035885455681910914,0.0,-5.40077971908381e-07,0.0,-0.0001313074581242841,0.0004685765970512713,-0.011485475219955582,0.0022328863398239727,0.043458512129170866,-0.008850588929284016,-0.01313068478976748,0.010928600650041902,-0.07723537979915321
0.00834791987581673,-0.038644813838448214,0.04714226175993751,-0.00028518006545069196,-0.0002674361565898034,0.0,-0.001725757616884436,-1.551919844057598e-05,-0.08860830419386667,-0.0433884877081288,3.346603150137771e-05,0.0003370215477717394,0.0,-6.127877206175825e-07,0.0,-5.7078029113788655e-05,0.0005276394837202405,-0.012598395028055563,-0.0010287448136027983,0.08775282887904153,-0.007275722666790799,-0.05777638862674444,0.031232706882408975,0.06879648698331818
0.11098005898132929,0.032600571766262326,0.05733741964422339,-0.0003359698966903561,7.755594393616365e-05,0.0,-0.0010319709786502972,-7.114301202787524e-06,-0.07972117859798193,-0.03882651761404122,1.3961690738819855e-05,0.0004281624286940316,0.0,-4.1349903224603705e-07,0.0,-2.1264294644709915e-05,0.0007404693660534885,-0.009496186018572323,0.005951508832397497,0.07680672059172344,-0.020582859661274842,0.0561166568699688,-0.005365209561260131,-0.06363056298850005
0.0028557588695949376,0.020809225697108708,0.02787657144871648,-8.507708087060349e-06,0.0007179949052490473,0.0,-0.00014751771614761075,7.136009552566502e-06,0.08837865459498029,0.06903014239609871,3.4777253889032617e-05,0.0002566790435795543,0.0,-9.982883307264138e-07,0.0,0.0002218756982671537,0.0004662640384740034,0.010583060490229307,0.0020545625495529208,0.0298541462723425,0.012538600097853922,0.027375968666589524,0.01875735786026261,0.05097218574627849
-0.07251514295492952,0.031520966337040456,-0.047168242113459165,-0.0005250081230431529,-7.468546868125232e-05,0.0,-0.0017314256639011899,-2.939812802281052e-05,-0.08817765294392904,-0.052111452551754374,5.146049173130833e-06,0.0002933294484152887,0.0,-3.070453904211942e-07,0.0,-0.00012285968755987238,0.0003599929959528796,-0.014743231124621607,0.00746519298885304,-0.01230741401369419,-2.653902436686799e-05,0.07160278754787501,-0.031700711106788924,-0.09787194842786288
0.0710791653602937,0.03302152686430918,-0.021931084452308226,-0.00015963972872545568,0.0009317386443728005,0.0,0.00033513938745502664,-5.509523033264256e-06,0.13499769463075978,0.11747328537619485,2.8141428031777354e-05,0.0003530467803406853,0.0,-2.839863214279717e-06,0.0,0.00016290223375675715,0.0007064730503838218,-0.005753426562440482,0.009155005941907627,0.001087609584245196,0.016026219581035506,-0.008269549847142642,-0.004594099253747577,-0.051745923387922436
-0.0037886148642897765,0.03434491111315555,0.05487512093144914,-0.0002534723116977739,-0.00020437661623530807,0.0,-0.001955898718900895,-1.9814260717959693e-05,-0.08351619570026002,-0.03818152707346823,3.692846845195274e-05,0.0003675778160885243,0.0,-6.875437047020411e-07,0.0,4.673910942352094e-06,0.0005448541669738161,-0.01125776984978141,0.003828021238822198,0.003086576678242632,0.020999911459530587,0.0027878102166156845,0.01851712268094216,0.1014064376781016
0.10576659324458083,-0.037440345522433006,-0.03501416897045134,-0.0003323062077967119,-0.00015386936876628013,0.0,-0.0013391173559081757,-1.6178776122692034e-05,-0.08569952502205147,-0.05259488385713421,1.1379648422809347e-05,0.00041696786035311874,0.0,-5.21731416162317e-07,0.0,-9.393875442276316e-05,0.0010407156481858017,-0.010171844969283661,-0.0008270544399615644,0.05808516717329247,-0.010216250260569174,-0.029867091043550127,-0.02064384036117232,-0.0566168034940111
-0.0045591336814384525,0.03556284306612531,-0.030119478853499027,-0.00036481521442243326,-0.0002480792379890373,0.0,-0.0020005905623510668,-1.9730557633132682e-05,-0.09368808013365319,-0.05120977500548414,1.2180113148857256e-05,0.00042886238447894983,0.0,-5.004769061655411e-07,0.0,-0.00014200037374564772,0.0006466327392655699,-0.017868677292917516,-0.0117482155403806,-0.07531065690096274,0.03144345288613935,0.03536308669209997,0.02824946242901659,-0.059183961752504934
-0.07167641286408319,-0.037499545440460566,0.04760133310868333,-0.00043372787750209314,-0.00027836791574672694,0.0,-0.0019949891552419998,-3.85527281248868e-05,-0.08549802495178581,-0.05390994112199819,1.9335952264244865e-05,0.0002950494148869089,0.0,-4.875343847457001e-07,0.0,-0.00015221239353811896,0.0005370830450389943,-0.014985396022250989,0.020754214252348267,-0.08151632973106958,0.021452894704320446,-0.03825079178863873,-0.011881715148362408,0.0519233439928067
-0.042592057615227275,-0.03681022972014942,-0.007561869478889282,-0.00027017251503602614,0.0015287655382004127,0.0,0.0001951079950415479,-1.0538177704984157e-05,0.1490028401394612,0.19341981439912917,1.7021343516028453e-05,0.00029644361138416196,0.0,-6.270431605670528e-06,0.0,-7.94321088820155e-06,0.0006093328779704043,-0.00960024610813749,0.002567817017791566,-0.011167112523966786,-0.01121896225709643,-0.01583932637811046,-0.02984828095944011,-0.07970436591844605
-0.00241171525390438,-0.022616662931774757,0.02527565306985466,-7.543632847201912e-05,0.0006991300167924411,0.0,0.00021794727827105146,2.1192748379032135e-06,0.10668265533134405,0.10589393874074844,2.9730227011008734e-05,0.00029204836971454695,0.0,-2.717662288975155e-06,0.0,0.00012601790918643496,0.0006443744007616486,0.03832702278746826,-0.0007440316930116308,-0.01866789232921435,0.01879177491649822,0.04796350228533853,0.028078876080217963,-0.02094508638631508
0.06074556297380298,-0.03441368945808766,0.029620117331513488,-0.0001631238383008618,0.00010956945222884708,0.0,-0.001127111758213382,-6.157551659422655e-06,-0.06122874384211075,-0.03329726416312389,2.8971988288504057e-05,0.0003198351243378712,0.0,-5.265318624098383e-07,0.0,4.039520192660304e-05,0.0007991296806514064,0.025678477731118296,-0.008354809036682901,0.06385058337644986,0.02134671837719605,0.05140526873657174,0.028155423915181357,0.06897940445910408
-0.07129999539581387,-0.021198491190062885,-0.0334289539168429,-0.0004594753396379532,-0.00013640326488042781,0.0,-0.0016494876179639563,-2.2249951123132768e-05,-0.09459531049371918,-0.0551278612265903,4.444106698114794e-06,0.0003217908316298662,0.0,-5.848637016143196e-07,0.0,-0.00018172391329101316,0.00034047882416662423,-0.012488408079049796,-0.007938604062057824,0.026437396509197846,-0.015841616048791946,-0.03951133340735818,-0.009083613998293105,-0.051721690571878524
-0.0707518406944075,-0.03526522943530644,-0.013901296117824235,-0.0005063837657403384,-0.0004185947956493549,0.0,-0.001937469703784904,-4.2092667677413855e-05,-0.08867252044260399,-0.05538415246254622,2.542909276497228e-06,0.0002564995839825352,0.0,-8.502813229291807e-07,0.0,-0.00024056575772780494,0.00018456464550465943,-0.012822712228080688,0.005437050321962814,-0.07801703535278241,-0.006160246759806231,-0.06392630869936498,-0.02083803107585216,0.04747716078289143
-0.06373148792738932,-0.03391476503144059,-0.03248340434071377,-0.0005349759305940799,-0.0002926764693642408,0.0,-0.0014391982639245715,-2.547498643414631e-05,-0.0884530151867969,-0.059492342200130784,-4.780072816377736e-06,0.00024178695151423293,0.0,-7.729166389712209e-07,0.0,-0.00020364270632257524,9.147948766966371e-05,-0.01447053574386875,-0.0032248024702174077,-0.04118103801607724,-0.024979476631946877,-0.044748516409591294,-0.0309369804147421,-0.06586086497210282
0.05647992687360413,0.022277076222648396,0.02878162422561317,-6.665748045614259e-05,0.000776405068425579,0.0,-0.00025071431115012923,5.037755010380919e-06,0.08598576812492092,0.06835175138134493,3.600251490709771e-05,0.00029872576611115017,0.0,-1.3241511490586516e-06,0.0,0.0002553451083290506,0.0006873209441529721,-0.006032155070543828,-0.0022783464915906767,0.04929020924115418,-0.0019503748768418597,-0.00416653801694945,0.005727377412716569,0.05214188699745396
-0.07269683312843687,0.03366581809964039,0.04665938629175107,-0.00032315744955975024,-0.00023330603250974196,0.0,-0.0018227171648762554,-1.757128932159988e-05,-0.08747639997426125,-0.043532502273950016,2.8148862885201763e-05,0.00033044144404497473,0.0,-3.100827266382944e-07,0.0,-0.00010354798695578528,0.0003936022266347988,0.045203944874013205,0.003184074191318019,-0.02130241689745303,-0.011701685298360793,-0.03161201427024917,0.044832182419035436,0.06474498618757715
0.002813366694256461,-0.028496655937432978,-0.018432529720077293,-6.750278951540128e-05,0.0007122653095534747,0.0,0.00039217094958764024,-1.1371552810747648e-06,0.1241343468609187,0.12975099114580066,2.9704479115693543e-05,0.0003435996484654607,0.0,-1.093506690041227e-06,0.0,0.00015552388897855713,0.0008282508895398339,-0.01153736183782488,0.00534104450902638,-0.0025872449561963815,-0.0033964895356200136,-0.010192124091132994,-0.0017333222176236366,0.07530731202948454
0.09376887615096773,0.03379040702605805,-0.05310463462725206,-0.0003928307146907721,-5.091193251337665e-05,0.0,-0.001465427714102512,-2.6406072067373337e-05,-0.08351030193763075,-0.040340849386173404,3.12541733202533e-05,0.00043349974828318466,0.0,-5.864934374974345e-07,0.0,1.0294843741714483e-06,0.0008261296476557003,-0.009715183824248763,-0.003783307710158982,0.09769440503419094,0.005494815445199962,-0.033278093446846554,-0.0028349751336253265,0.059377110763830454
